00:00:33.440;I;$POSMST,Start NMEA Logger,V 0.1.9*3B
00:00:33.642;A;Šš¢Ârº’ÂÊb*±1,07,1.00,-13.22,M,43.889,M,,*55
00:00:33.645;A;$GPRMC,115820,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*22
00:00:33.647;I;$POSMGYR,-777,142,-119*58
00:00:33.647;I;$POSMACC,372,112,17696*57
00:00:33.656;A;$GPGSA,A,3,000,M*52
00:00:33.667;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,32*73
00:00:33.812;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,21,24,76,111,17*75
00:00:33.960;A;$GPZDA,115821.00,29,06,2013,00,00*65
00:00:34.048;A;$GPGGA,115821,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*54
00:00:34.196;A;$GPRMC,115821,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*23
00:00:34.337;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:34.448;A;$IIVWR,150.0,R,20.9,N,10.8,M,38.7,K*73
00:00:34.535;A;$IIVWT,150.0,R,20.9,N,10.8,M,38.7,K*75
00:00:34.648;I;$POSMGYR,-790,150,-109*53
00:00:34.648;I;$POSMACC,384,56,17540*67
00:00:34.619;A;$IIRSA,0,A,,V*67
00:00:34.660;A;$GPGSV,2,1,08,15,21,186,30,04,20,090,28,25,36,267,32,17,15,040,32*7B
00:00:34.937;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,21,24,76,111,18*7A
00:00:34.953;A;$IIGSA,,,,,,,,,,,,,,,,1,*48
00:00:35.015;A;$GPZDA,115822.00,29,06,2013,00,00*66
00:00:35.097;A;$GPGGA,115822,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*57
00:00:35.250;A;$GPRMC,115822,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*20
00:00:35.391;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:35.505;A;$IIMTW,17.0,C*15
00:00:35.547;A;$IIZDA,115822,29,06,2013,,*5F
00:00:35.609;A;$IIHVM,3,E*25
00:00:35.649;I;$POSMGYR,-759,128,-111*50
00:00:35.649;I;$POSMACC,376,32,17612*6C
00:00:35.643;A;$IIRSA,0,A,,V*67
00:00:35.684;A;$IIGGA,115822,4310.010,N,01348.720,E,1,08,1,,,,,,*73
00:00:35.796;A;$IIMWD,311.0,T,308.0,M,20.5,N,10.6,M*4C
00:00:35.883;A;$IIVTG,003.0,T,000.0,M,0.1,N,0.2,K*59
00:00:35.968;A;$IIBWC,115822,,,,,,T,,M,,N,*0C
00:00:36.036;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:36.102;A;$IIGLL,4310.010,N,01348.720,E,115822,A,A*51
00:00:36.200;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,31*70
00:00:36.346;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,22,24,76,111,18*79
00:00:36.492;A;$IIHDG,158.5,,,3,E*36
00:00:36.543;A;$GPZDA,115823.00,29,06,2013,00,00*67
00:00:36.652;I;$POSMGYR,-744,144,-98*66
00:00:36.652;I;$POSMACC,408,44,17612*63
00:00:36.624;A;$GPGGA,115823,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*56
00:00:36.776;A;$GPRMC,115823,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*21
00:00:36.921;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:37.031;A;$IIHDM,158.5,M*2B
00:00:37.071;A;$IIHDT,161.0,T*24
00:00:37.114;A;$IIRMC,115823,A,4310.010,N,01348.720,E,0.1,003.0,290613,3,E,A*1C
00:00:37.254;A;$IIRSA,0,A,,V*67
00:00:37.292;A;$IIMWV,153.5,R,22.3,N,A*0C
00:00:37.352;A;$IIMWV,153.5,T,22.3,N,A*0A
00:00:37.412;A;$IIVHW,161.0,T,158.0,M,0.00,N,0.00,K*5F
00:00:37.499;A;$IIVPW,0.00,N,0.00,M*52
00:00:37.555;A;$IIVWR,150.0,R,21.3,N,11.0,M,39.4,K*73
00:00:37.653;I;$POSMGYR,-747,126,-84*6C
00:00:37.653;I;$POSMACC,444,160,17620*5D
00:00:37.640;A;$IIVWT,150.0,R,21.3,N,11.0,M,39.4,K*75
00:00:37.725;A;$IIRSA,0,A,,V*67
00:00:37.763;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,31*7F
00:00:37.911;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,31,29,05,205,22,24,76,111,18*78
00:00:38.059;A;$GPZDA,115824.00,29,06,2013,00,00*60
00:00:38.139;A;$GPGGA,115824,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*51
00:00:38.294;A;$GPRMC,115824,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*26
00:00:38.438;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:38.547;A;$IIBWC,115824,,,,,,T,,M,,N,*0A
00:00:38.656;I;$POSMGYR,-761,113,-99*62
00:00:38.656;I;$POSMACC,356,80,17512*64
00:00:38.616;A;$IIDBT,4.4,f,1.34,M,0.73,F*13
00:00:38.682;A;$IIGLL,4310.010,N,01348.720,E,115824,A,A*57
00:00:38.778;A;$IIHDG,158.0,,,3,E*33
00:00:38.828;A;$IIHDM,158.0,M*2E
00:00:38.871;A;$IIHDT,161.0,T*24
00:00:38.910;A;$IIRMC,115824,A,4310.010,N,01348.720,E,0.1,003.0,290613,3,E,A*1B
00:00:39.053;A;$IIRSA,0,A,,V*67
00:00:39.089;A;$IIMWV,152.5,R,20.5,N,A*09
00:00:39.149;A;$IIMWV,152.5,T,20.5,N,A*0F
00:00:39.209;A;$IIVHW,161.0,T,158.0,M,0.00,N,0.00,K*5F
00:00:39.296;A;$IIVPW,0.00,N,0.00,M*52
00:00:39.352;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,31*7F
00:00:39.497;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,17*77
00:00:39.655;I;$POSMGYR,-779,164,-106*5C
00:00:39.655;I;$POSMACC,380,40,17356*65
00:00:39.646;A;$GPZDA,115825.00,29,06,2013,00,00*61
00:00:39.867;A;$GPGGA,115825,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*50
00:00:39.880;A;$GPRMC,115825,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*27
00:00:40.022;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:40.134;A;$IIVWR,152.5,R,20.5,N,10.6,M,38.0,K*71
00:00:40.219;A;$IIVWT,152.5,R,20.5,N,10.6,M,38.0,K*77
00:00:40.303;A;$IIRSA,0,A,,V*67
00:00:40.344;A;$IIBWC,115826,,,,,,T,,M,,N,*08
00:00:40.413;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:40.480;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:40.657;I;$POSMGYR,-799,143,-79*6E
00:00:40.657;I;$POSMACC,384,76,17584*6D
00:00:40.629;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,17*77
00:00:40.773;A;$GPZDA,115826.00,29,06,2013,00,00*62
00:00:40.855;A;$GPGGA,115826,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*53
00:00:41.008;A;$GPRMC,115826,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*24
00:00:41.149;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:41.266;A;$IIGLL,4310.010,N,01348.720,E,115826,A,A*55
00:00:41.357;A;$IIHDG,159.0,,,3,E*32
00:00:41.408;A;$IIHDM,159.0,M*2F
00:00:41.449;A;$IIHDT,162.0,T*27
00:00:41.492;A;$IIRMC,115826,A,4310.010,N,01348.720,E,0.1,003.0,290613,3,E,A*19
00:00:41.660;I;$POSMGYR,-780,133,-136*5B
00:00:41.660;I;$POSMACC,316,144,17508*52
00:00:41.629;A;$IIRSA,0,A,,V*67
00:00:41.672;A;$IIMWV,151.5,R,20.5,N,A*0A
00:00:41.730;A;$IIMWV,151.5,T,20.5,N,A*0C
00:00:41.790;A;$IIVHW,162.0,T,159.0,M,0.00,N,0.00,K*5D
00:00:41.880;A;$IIVPW,0.00,N,0.00,M*52
00:00:41.931;A;$IIVWR,151.5,R,20.5,N,10.6,M,38.0,K*72
00:00:42.016;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:42.164;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,17*77
00:00:42.312;A;$GPZDA,115827.00,29,06,2013,00,00*63
00:00:42.392;A;$GPGGA,115827,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*52
00:00:42.661;I;$POSMGYR,-739,151,-108*50
00:00:42.661;I;$POSMACC,444,112,17556*5A
00:00:42.545;A;$GPRMC,115827,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*25
00:00:42.689;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:42.800;A;$IIVWT,151.5,R,20.5,N,10.6,M,38.0,K*74
00:00:42.885;A;$IIRSA,0,A,,V*67
00:00:42.925;A;$IIGGA,115827,4310.010,N,01348.720,E,1,08,1,,,,,,*76
00:00:43.038;A;$IIMWD,314.0,T,311.0,M,20.5,N,10.6,M*41
00:00:43.124;A;$IIVTG,003.0,T,000.0,M,0.1,N,0.2,K*59
00:00:43.209;A;$IIBWC,115828,,,,,,T,,M,,N,*06
00:00:43.278;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:43.426;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,16*76
00:00:43.573;A;$GPZDA,115828.00,29,06,2013,00,00*6C
00:00:43.662;I;$POSMGYR,-745,153,-116*56
00:00:43.662;I;$POSMACC,432,88,17704*6C
00:00:43.653;A;$GPGGA,115828,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*5D
00:00:43.807;A;$GPRMC,115828,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*2A
00:00:43.949;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:44.060;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:44.130;A;$IIGLL,4310.010,N,01348.720,E,115828,A,A*5B
00:00:44.223;A;$IIHDG,159.0,,,3,E*32
00:00:44.272;A;$IIHDM,159.0,M*2F
00:00:44.314;A;$IIHDT,162.0,T*27
00:00:44.355;A;$IIRMC,115828,A,4310.010,N,01348.720,E,0.1,003.0,290613,3,E,A*17
00:00:44.494;A;$IIRSA,0,A,,V*67
00:00:44.533;A;$IIMWV,153.0,R,21.1,N,A*08
00:00:44.593;A;$IIMWV,153.0,T,21.1,N,A*0E
00:00:44.664;I;$POSMGYR,-765,153,-85*6F
00:00:44.664;I;$POSMACC,416,84,17648*6F
00:00:44.653;A;$IIVHW,162.5,T,159.5,M,0.00,N,0.00,K*5D
00:00:44.953;A;$IIVPW,0.00,N,0.00,M*52
00:00:44.957;A;$IIVWR,153.0,R,21.1,N,10.9,M,39.1,K*7F
00:00:44.960;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:45.028;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,16*76
00:00:45.176;A;$GPZDA,115829.00,29,06,2013,00,00*6D
00:00:45.256;A;$GPGGA,115829,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*5C
00:00:45.411;A;$GPRMC,115829,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*2B
00:00:45.552;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:45.804;A;$IIVWT,153.0,R,21.1,N,10.9,M,39.1,K*79
00:00:45.805;I;$POSMGYR,-804,137,-89*69
00:00:45.805;I;$POSMACC,376,40,17444*68
00:00:45.814;A;$IIRSA,0,A,,V*67
00:00:45.817;A;$IIBWC,115830,,,,,,T,,M,,N,*0F
00:00:45.856;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:46.005;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,31,29,05,205,23,24,76,111,16*77
00:00:46.152;A;$GPZDA,115830.00,29,06,2013,00,00*65
00:00:46.232;A;$GPGGA,115830,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*54
00:00:46.391;A;$GPRMC,115830,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*23
00:00:46.528;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:46.641;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:46.707;A;$IIGLL,4310.010,N,01348.720,E,115830,A,A*52
00:00:46.806;I;$POSMGYR,-764,161,-96*6D
00:00:46.806;I;$POSMACC,408,64,17476*61
00:00:46.803;A;$IIHDG,158.5,,,3,E*36
00:00:46.853;A;$IIHDM,158.5,M*2B
00:00:46.893;A;$IIHDT,161.5,T*21
00:00:46.940;A;$IIRMC,115830,A,4310.010,N,01348.720,E,0.1,003.0,290613,3,E,A*1E
00:00:47.075;A;$IIRSA,0,A,,V*67
00:00:47.115;A;$IIMWV,155.0,R,22.0,N,A*0C
00:00:47.175;A;$IIMWV,155.0,T,22.0,N,A*0A
00:00:47.236;A;$IIVHW,162.0,T,159.0,M,0.00,N,0.00,K*5D
00:00:47.322;A;$IIVPW,0.00,N,0.00,M*52
00:00:47.376;A;$IIVWR,155.0,R,22.0,N,11.3,M,40.7,K*78
00:00:47.460;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:47.608;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,31,29,05,205,23,24,76,111,16*77
00:00:47.806;I;$POSMGYR,-755,151,-94*6E
00:00:47.806;I;$POSMACC,396,176,17592*58
00:00:47.760;A;$GPZDA,115831.00,29,06,2013,00,00*64
00:00:47.836;A;$GPGGA,115831,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*55
00:00:47.990;A;$GPRMC,115831,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*22
00:00:48.132;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:48.245;A;$IIVWT,155.0,R,22.0,N,11.3,M,40.7,K*7E
00:00:48.329;A;$IIRSA,0,A,,V*67
00:00:48.368;A;$IIGSA,,,,,,,,,,,,,,,,1,*48
00:00:48.433;A;$IIMTW,17.0,C*15
00:00:48.472;A;$IIZDA,115832,29,06,2013,,*5E
00:00:48.536;A;$IIHVM,3,E*25
00:00:48.570;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:48.808;I;$POSMGYR,-784,156,-103*5A
00:00:48.808;I;$POSMACC,420,128,17632*50
00:00:48.718;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,16*76
00:00:48.864;A;$GPZDA,115832.00,29,06,2013,00,00*67
00:00:48.947;A;$GPGGA,115832,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*56
00:00:49.101;A;$GPRMC,115832,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*21
00:00:49.241;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:49.354;A;$IIRSA,0,A,,V*67
00:00:49.392;A;$IIGGA,115832,4310.010,N,01348.720,E,1,08,1,,,,,,*72
00:00:49.507;A;$IIMWD,317.5,T,314.5,M,20.5,N,10.6,M*47
00:00:49.594;A;$IIVTG,003.0,T,000.0,M,0.1,N,0.2,K*59
00:00:49.678;A;$IIBWC,115832,,,,,,T,,M,,N,*0D
00:00:49.745;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:49.810;I;$POSMGYR,-766,145,-104*53
00:00:49.810;I;$POSMACC,452,140,17644*5A
00:00:49.821;A;$IIGLL,4310.010,N,01348.720,E,115832,A,A*50
00:00:49.908;A;$IIHDG,158.0,,,3,E*33
00:00:49.957;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,27,25,36,267,32,17,15,040,32*7C
00:00:50.106;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,23,24,76,111,16*76
00:00:50.253;A;$IIHDM,158.0,M*2E
00:00:50.294;A;$GPZDA,115833.00,29,06,2013,00,00*66
00:00:50.374;A;$GPGGA,115833,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*57
00:00:50.529;A;$GPRMC,115833,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*20
00:00:50.673;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:50.810;I;$POSMGYR,-728,138,-110*56
00:00:50.810;I;$POSMACC,380,52,17736*64
00:00:50.782;A;$IIHDT,161.0,T*24
00:00:50.825;A;$IIRMC,115833,A,4310.010,N,01348.720,E,0.1,003.0,290613,3,E,A*1D
00:00:50.964;A;$IIRSA,0,A,,V*67
00:00:51.002;A;$IIMWV,154.0,R,20.0,N,A*0F
00:00:51.062;A;$IIMWV,154.0,T,20.0,N,A*09
00:00:51.123;A;$IIVHW,160.0,T,157.0,M,0.00,N,0.00,K*51
00:00:51.210;A;$IIVPW,0.00,N,0.00,M*52
00:00:51.406;A;$IIVWR,154.0,R,20.0,N,10.3,M,37.0,K*7D
00:00:51.410;A;$IIVWT,154.0,R,20.0,N,10.3,M,37.0,K*7B
00:00:51.436;A;$IIRSA,0,A,,V*67
00:00:51.474;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,32*73
00:00:51.622;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,24,24,76,111,17*70
00:00:51.812;I;$POSMGYR,-777,136,-93*68
00:00:51.812;I;$POSMACC,496,48,17536*6D
00:00:51.770;A;$IIBWC,115834,,,,,,T,,M,,N,*0B
00:00:51.837;A;$GPZDA,115834.00,29,06,2013,00,00*61
00:00:51.919;A;$GPGGA,115834,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*50
00:00:52.076;A;$GPRMC,115834,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*27
00:00:52.212;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:52.326;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:52.392;A;$IIGLL,4310.010,N,01348.720,E,115834,A,A*56
00:00:52.488;A;$IIHDG,158.5,,,3,E*36
00:00:52.537;A;$IIHDM,158.5,M*2B
00:00:52.580;A;$IIHDT,161.5,T*21
00:00:52.621;A;$IIRMC,115834,A,4310.010,N,01348.720,E,0.1,002.0,290613,3,E,A*1B
00:00:52.763;A;$IIRSA,0,A,,V*67
00:00:52.814;I;$POSMGYR,-774,136,-102*52
00:00:52.814;I;$POSMACC,356,108,17552*51
00:00:52.799;A;$IIMWV,155.5,R,19.8,N,A*09
00:00:52.860;A;$IIMWV,155.5,T,19.8,N,A*0F
00:00:52.920;A;$IIVHW,160.5,T,157.5,M,0.00,N,0.00,K*51
00:00:53.007;A;$IIVPW,0.00,N,0.00,M*52
00:00:53.060;A;$IIVWR,155.5,R,19.8,N,10.2,M,36.7,K*7C
00:00:53.147;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,32*73
00:00:53.293;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,24,24,76,111,17*70
00:00:53.445;A;$GPZDA,115835.00,29,06,2013,00,00*60
00:00:53.523;A;$GPGGA,115835,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*51
00:00:53.678;A;$GPRMC,115835,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*26
00:00:53.817;I;$POSMGYR,-756,121,-100*56
00:00:53.817;I;$POSMACC,460,132,17600*5E
00:00:53.817;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:53.929;A;$IIVWT,155.5,R,19.8,N,10.2,M,36.7,K*7A
00:00:54.014;A;$IIRSA,0,A,,V*67
00:00:54.054;A;$IIBWC,115836,,,,,,T,,M,,N,*09
00:00:54.126;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:54.189;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,32*73
00:00:54.337;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,24,24,76,111,17*70
00:00:54.486;A;$GPZDA,115836.00,29,06,2013,00,00*63
00:00:54.565;A;$GPGGA,115836,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*52
00:00:54.818;I;$POSMGYR,-777,159,-118*53
00:00:54.818;I;$POSMACC,584,136,17540*56
00:00:54.720;A;$GPRMC,115836,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*25
00:00:54.862;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:54.973;A;$IIGLL,4310.010,N,01348.720,E,115836,A,A*54
00:00:55.068;A;$IIHDG,158.0,,,3,E*33
00:00:55.117;A;$IIHDM,158.0,M*2E
00:00:55.160;A;$IIHDT,161.0,T*24
00:00:55.201;A;$IIRMC,115836,A,4310.010,N,01348.720,E,0.1,002.0,290613,3,E,A*19
00:00:55.341;A;$IIRSA,0,A,,V*67
00:00:55.378;A;$IIMWV,154.0,R,18.7,N,A*03
00:00:55.439;A;$IIMWV,154.0,T,18.7,N,A*05
00:00:55.499;A;$IIVHW,161.5,T,158.5,M,0.00,N,0.00,K*5F
00:00:55.590;A;$IIVPW,0.00,N,0.00,M*52
00:00:55.642;A;$IIVWR,154.0,R,18.7,N,9.6,M,34.6,K*49
00:00:55.819;I;$POSMGYR,-779,130,-131*59
00:00:55.819;I;$POSMACC,372,104,17612*5C
00:00:55.725;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,31*70
00:00:55.873;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,24,24,76,111,17*70
00:00:56.018;A;$GPZDA,115837.00,29,06,2013,00,00*62
00:00:56.100;A;$GPGGA,115837,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*53
00:00:56.253;A;$GPRMC,115837,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*24
00:00:56.596;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:56.600;A;$IIVWT,154.0,R,18.7,N,9.6,M,34.6,K*4F
00:00:56.603;A;$IIRSA,0,A,,V*67
00:00:56.631;A;$IIGGA,115837,4310.010,N,01348.720,E,1,08,1,,,,,,*77
00:00:56.820;I;$POSMGYR,-766,163,-120*51
00:00:56.820;I;$POSMACC,424,4,17588*59
00:00:56.743;A;$IIMWD,314.0,T,311.0,M,19.7,N,10.2,M*4D
00:00:56.833;A;$IIVTG,002.0,T,359.0,M,0.1,N,0.2,K*57
00:00:56.915;A;$IIBWC,115838,,,,,,T,,M,,N,*07
00:00:57.123;A;$IIDBT,4.5,f,1.37,M,0.75,F*17
00:00:57.126;A;$GPGSV,2,1,08,15,21,186,29,04,20,090,28,25,36,267,32,17,15,040,32*73
00:00:57.196;A;$GPGSV,2,2,08,12,72,309,36,02,17,123,30,29,05,205,24,24,76,111,16*71
00:00:57.345;A;$GPZDA,115838.00,29,06,2013,00,00*6D
00:00:57.424;A;$GPGGA,115838,4310.0201,N,01348.7289,E,1,07,1.00,-13.22,M,43.889,M,,*5C
00:00:57.579;A;$GPRMC,115838,A,4310.0201,N,01348.7289,E,0.0000,0.000,290613,,*2B
00:00:57.822;I;$POSMGYR,-759,173,-91*67
00:00:57.822;I;$POSMACC,444,-8,17492*74
00:00:57.720;A;$GPGSA,A,3,04,15,17,12,24,02,25,,,,,,2.1,1.0,1.8*3F
00:00:57.837;A;$IIGLL,4310.010,N,01348.720,E,115838,A,A*5A
00:00:57.928;A;$IIHDG,158.5,,,3,E*36
00:00:57.977;A;$IIHDM,158.5,M*2B
00:00:58.020;A;$IIHDT,161.5,T*21
00:00:58.061;A;$IIRMC,115838,A,4310.010,N,01348.720,E,0.1,002.0,290613,3,E,A*17
