00:00:20.897;I;$POSMST,Start NMEA Logger,V 0.1.1*33
00:00:20.913;I;$POSMGYR,1112, 5216, 18624*5B
00:00:20.913;I;$POSMACC,340, -298, 7976*4A
00:00:20.882;I;$POSMVCC, 4962*52
00:00:21.886;I;$POSMGYR,-568, -152, 17832*53
00:00:21.886;I;$POSMACC,-618, -262, 22*65
00:00:21.884;I;$POSMVCC, 4940*52
00:00:22.888;I;$POSMGYR,-592, -60, 17780*60
00:00:22.888;I;$POSMACC,-599, -357, 32*69
00:00:22.886;I;$POSMVCC, 4940*52
00:00:23.890;I;$POSMGYR,-608, -16, 17564*69
00:00:23.890;I;$POSMACC,-593, -351, 22*64
00:00:23.888;I;$POSMVCC, 4962*52
00:00:24.892;I;$POSMGYR,-588, -40, 17824*68
00:00:24.892;I;$POSMACC,-600, -320, 16*6C
00:00:24.890;I;$POSMVCC, 4962*52
00:00:25.893;I;$POSMGYR,-456, -128, 17744*5C
00:00:25.893;I;$POSMACC,-615, -346, 4*5B
00:00:25.891;I;$POSMVCC, 5006*58
00:00:26.894;I;$POSMGYR,-576, -32, 17684*68
00:00:26.894;I;$POSMACC,-609, -335, 25*61
00:00:26.892;I;$POSMVCC, 4940*52
00:00:27.896;I;$POSMGYR,-604, -36, 17672*63
00:00:27.896;I;$POSMACC,-619, -346, 7*54
00:00:27.894;I;$POSMVCC, 4962*52
00:00:28.898;I;$POSMGYR,-572, -56, 17664*60
00:00:28.898;I;$POSMACC,-631, -365, 12*6B
00:00:28.896;I;$POSMVCC, 4940*52
00:00:29.898;I;$POSMGYR,-448, -136, 17796*53
00:00:29.898;I;$POSMACC,-615, -344, 34*6A
00:00:29.896;I;$POSMVCC, 4940*52
00:00:30.899;I;$POSMGYR,-520, -52, 17724*66
00:00:30.899;I;$POSMACC,-621, -349, 14*62
00:00:30.897;I;$POSMVCC, 4962*52
00:00:31.901;I;$POSMGYR,-632, -144, 17872*5C
00:00:31.901;I;$POSMACC,-616, -345, 23*6E
00:00:31.899;I;$POSMVCC, 4940*52
00:00:32.903;I;$POSMGYR,-608, -12, 17816*65
00:00:32.903;I;$POSMACC,-621, -356, 33*69
00:00:32.901;I;$POSMVCC, 4918*5F
00:00:33.903;I;$POSMGYR,-624, 16, 17744*4A
00:00:33.903;I;$POSMACC,-617, -351, 37*6F
00:00:33.901;I;$POSMVCC, 4940*52
00:00:34.906;I;$POSMGYR,-616, -72, 17732*65
00:00:34.906;I;$POSMACC,-633, -341, 35*6A
00:00:34.904;I;$POSMVCC, 4876*56
00:00:35.909;I;$POSMGYR,-612, -64, 17756*64
00:00:35.909;I;$POSMACC,-610, -351, 3*5F
00:00:35.907;I;$POSMVCC, 4940*52
00:00:36.912;I;$POSMGYR,-560, -44, 17752*64
